name,model,year,km_driven,fuel,transmission,owner,mileage,engine,max_power,torque_val,seats,selling_price
maruti,swift_dzire_zdi,2015,57000,diesel,manual,secondowner,26.59,1248.0,74.0,190.0,5.0,575000
maruti,alto_lxi,2010,100000,petrol,manual,firstowner,19.7,796.0,46.3,62.0,5.0,150000
bmw,x1_sdrive_20d_sportline,2018,27000,diesel,automatic,firstowner,17.05,1995.0,184.0,380.0,5.0,2850000
tata,safari_storme_ex,2017,20000,diesel,manual,firstowner,14.1,2179.0,147.94,320.0,7.0,1100000
tata,new_safari_dicor_2.2_ex_4x2,2011,140000,diesel,manual,secondowner,11.57,2179.0,138.1,320.0,7.0,229999
honda,amaze_e_diesel_bsiv,2014,27233,diesel,manual,firstowner,27.4,1498.0,98.63,200.0,5.0,465000
mahindra,quanto_c4,2013,110000,diesel,manual,secondowner,17.21,1493.0,100.0,240.0,7.0,350000
maruti,800_ac,2007,73257,petrol,manual,firstowner,16.1,796.0,37.0,59.0,4.0,45000
maruti,swift_vdi_bsiv,2011,160000,diesel,manual,secondowner,,,,,,340000
nissan,terrano_xl_85_ps,2014,70000,diesel,manual,thirdowner,20.45,1461.0,83.8,200.0,5.0,400000
maruti,swift_1.3_vxi,2006,65000,petrol,manual,thirdowner,,,,,,140000
hyundai,accent_crdi,2005,100000,diesel,manual,thirdowner,13.1,1493.0,82.0,187.0,5.0,100000
mahindra,xuv500_w6_2wd,2016,90000,diesel,manual,firstowner,16.0,2179.0,140.0,330.0,7.0,800000
maruti,ertiga_vxi,2015,60000,petrol,manual,secondowner,16.02,1373.0,93.7,130.0,7.0,423000
maruti,alto_lx,2005,39000,petrol,manual,firstowner,19.7,796.0,46.3,62.0,5.0,55000
honda,city_2017-2020_exi,2008,110000,petrol,manual,secondowner,17.7,1497.0,78.0,12.7,5.0,105000
maruti,alto_lx,2005,100000,petrol,manual,fourthowner,19.7,796.0,46.3,62.0,5.0,90000
hyundai,santro_asta_bsiv,2018,7000,petrol,manual,firstowner,20.3,1086.0,68.0,99.0,5.0,540000
maruti,ritz_vdi,2009,85000,diesel,manual,thirdowner,21.1,1248.0,73.9,113.0,5.0,180000
tata,tiago_1.2_revotron_xz,2019,10000,petrol,manual,firstowner,23.84,1199.0,84.0,114.0,5.0,459999
maruti,swift_vdi,2013,188000,diesel,manual,secondowner,22.9,1248.0,74.0,190.0,5.0,400000
jeep,compass_2.0_longitude_option_bsiv,2017,60000,diesel,manual,firstowner,17.1,1956.0,170.0,350.0,5.0,1689999
maruti,alto_800_lxi,2012,100000,petrol,manual,firstowner,22.74,796.0,47.3,69.0,5.0,220000
honda,brio_1.2_vx_mt,2014,52442,petrol,manual,secondowner,18.5,1198.0,86.8,109.0,5.0,325000
maruti,wagon_r_lxi_minor,2009,120000,petrol,manual,firstowner,18.9,1061.0,67.0,84.0,5.0,220000
toyota,innova_2.5_gx_(diesel)_8_seater,2016,69500,diesel,manual,secondowner,12.99,2494.0,100.6,200.0,8.0,1151000
maruti,swift_vdi,2012,50000,diesel,manual,secondowner,22.9,1248.0,74.0,190.0,5.0,330000
hyundai,verna_1.6_sx,2012,120000,diesel,manual,secondowner,22.32,1582.0,126.32,259.8,5.0,450000
ford,figo_aspire_1.5_tdci_titanium_opt,2017,70000,diesel,manual,secondowner,25.83,1498.0,99.0,215.0,5.0,550000
mahindra,bolero_2011-2019_di_-_ac_bs_iii,2016,72000,diesel,manual,firstowner,15.96,2523.0,63.0,180.0,9.0,560000
mahindra,tuv_300_t8,2017,120000,diesel,manual,firstowner,18.49,1493.0,100.0,240.0,7.0,710000
hyundai,grand_i10_1.2_crdi_sportz,2018,30000,diesel,manual,firstowner,24.0,1186.0,73.97,190.24,5.0,540000
maruti,swift_1.3_lxi,2005,50000,petrol,manual,firstowner,,,,,,170000
maruti,alto_lxi_bsiii,2006,90000,petrol,manual,firstowner,19.7,796.0,46.3,62.0,5.0,160000
maruti,vitara_brezza_zdi_plus_dual_tone,2016,45000,diesel,manual,firstowner,24.3,1248.0,88.5,200.0,5.0,950000
honda,wr-v_i-vtec_vx,2017,30000,petrol,manual,firstowner,17.5,1199.0,88.7,110.0,5.0,819999
maruti,swift_dzire_vxi,2016,40000,petrol,manual,firstowner,20.85,1197.0,83.14,115.0,5.0,500000
maruti,zen_lxi,2002,100000,petrol,manual,fourthowner,17.3,993.0,60.0,78.0,5.0,60000
audi,q5_45_tdi_quattro_technology,2015,105000,diesel,automatic,secondowner,13.22,2967.0,241.4,580.0,5.0,2700000
toyota,etios_liva_gd,2012,100000,diesel,manual,secondowner,,,,,,280000
tata,tiago_1.2_revotron_xz,2017,28000,petrol,manual,secondowner,23.84,1199.0,84.0,114.0,5.0,380000
maruti,swift_dzire_vdi,2016,55000,diesel,manual,firstowner,26.59,1248.0,74.0,190.0,5.0,660000
tata,indica_vista_aqua_1.4_tdi,2009,120000,diesel,manual,firstowner,17.0,1405.0,71.0,135.0,5.0,120000
maruti,wagon_r_lx_bsiii,2010,110000,petrol,manual,secondowner,17.3,1061.0,64.0,8.6,5.0,200000
hyundai,i20_active_sx_petrol,2019,10000,petrol,manual,firstowner,17.19,1197.0,81.86,114.73,5.0,650000
maruti,baleno_delta_1.2,2016,25339,petrol,manual,firstowner,21.4,1197.0,83.1,115.0,5.0,562000
maruti,eeco_5_seater_ac_bsiv,2019,15000,petrol,manual,firstowner,15.37,1196.0,73.0,101.0,5.0,400000
honda,city_2017-2020_gxi,2006,178500,petrol,manual,thirdowner,17.7,1497.0,78.0,12.7,5.0,200000
hyundai,verna_1.6_sx,2014,80000,diesel,manual,firstowner,22.32,1582.0,126.32,259.8,5.0,700000
hyundai,eon_sportz,2012,35000,petrol,manual,secondowner,21.1,814.0,55.2,74.5,5.0,195000
audi,q7_3.0_tdi_quattro,2014,65000,diesel,automatic,firstowner,12.07,2967.0,241.4,550.0,7.0,3000000
maruti,wagon_r_amt_vxi,2015,20000,petrol,automatic,firstowner,20.51,998.0,67.0,90.0,5.0,400000
maruti,alto_800_vxi,2017,80000,petrol,manual,firstowner,24.7,796.0,47.3,69.0,5.0,295000
mahindra,thar_crde,2019,12584,diesel,manual,firstowner,16.55,2498.0,105.0,247.0,6.0,975000
maruti,vitara_brezza_ldi_option,2017,53000,diesel,manual,firstowner,24.3,1248.0,88.5,200.0,5.0,711000
